date,sigma_252,ann_emp_drag_2x,ann_theory_drag_2x,ann_emp_drag_inv,ann_theory_drag_inv
2022-11-10,0.02315451739349158,0.1431695301120839,0.13510518228282703,0.13588211878096274,0.13510518228282703
2022-11-11,0.02339768760763242,0.14562002871994761,0.13795784991685764,0.13861308927685909,0.13795784991685764
2022-11-14,0.023403121160597014,0.14567637792965415,0.1380219321745111,0.1386706901604866,0.1380219321745111
2022-11-15,0.023562831616423825,0.14735349272374576,0.13991217251355342,0.14049462406547947,0.13991217251355342
2022-11-16,0.02356209420151034,0.14734997875530564,0.13990341535653347,0.140491065694206,0.13990341535653347
2022-11-17,0.0235615712629712,0.147339245017357,0.1398972053757777,0.14048040397989847,0.1398972053757777
2022-11-18,0.023543007221167176,0.1471467399701808,0.13967684363201432,0.14028210958277681,0.13967684363201432
2022-11-21,0.02353735120467428,0.14709663571253628,0.1396097392365098,0.1402309202156942,0.1396097392365098
2022-11-22,0.023533123871309358,0.14705145503614936,0.13955959562388237,0.14018442424842306,0.13955959562388237
2022-11-23,0.02353805474303039,0.1470973220110578,0.13961808531364564,0.14023096682433087,0.13961808531364564
2022-11-24,0.023541028999283786,0.1471055894565333,0.13965337167897027,0.14024236088173436,0.13965337167897027
2022-11-25,0.023539808961737116,0.1470952133488917,0.13963889670067992,0.1402319176025678,0.13963889670067992
2022-11-28,0.023563994045842942,0.14743899221068069,0.13992597747891547,0.14055743743718663,0.13992597747891547
2022-11-29,0.023571759027560705,0.1475186487489532,0.14001821156065417,0.14063861032604907,0.14001821156065417
2022-11-30,0.023577221866803416,0.14757522612127133,0.14008311852103122,0.14069622550521288,0.14008311852103122
2022-12-01,0.023600775950625315,0.1478293040474154,0.1403631496188468,0.14095985128627908,0.1403631496188468
2022-12-02,0.023605639768020038,0.14790342761588965,0.14042100967209734,0.14103252970903782,0.14042100967209734
2022-12-05,0.023605698294046507,0.1478990218224812,0.14042170597128664,0.1410281576462443,0.14042170597128664
2022-12-06,0.023625362091006054,0.14815524844962896,0.14065574895064878,0.1412734933224232,0.14065574895064878
2022-12-07,0.023626727364395545,0.14817432226536031,0.14067200597977225,0.14129227023834465,0.14067200597977225
2022-12-08,0.02363699560458913,0.1483163046581344,0.1407943054252642,0.14143092409013158,0.1407943054252642
2022-12-09,0.023638253142539,0.1482706871562428,0.14080928693095024,0.14140152635803466,0.14080928693095024
2022-12-12,0.023644911469414137,0.14836396063530705,0.14088862327590093,0.14149302392755253,0.14088862327590093
2022-12-13,0.023646058456778314,0.14838222013867952,0.14090229229642706,0.14151111568354235,0.14090229229642706
2022-12-14,0.02363499067041964,0.14826217111871887,0.14077042156568753,0.14138572672511449,0.14077042156568753
2022-12-15,0.02362422518094725,0.14815102232590993,0.14064221188082573,0.1412721734599123,0.14064221188082573
2022-12-16,0.023645154921165888,0.14843365382923568,0.1408915245139757,0.14154552972953266,0.1408915245139757
2022-12-19,0.02364687154147274,0.1484591181932008,0.1409119824921262,0.14157065524520857,0.1409119824921262
2022-12-20,0.02367095259968912,0.14879453414816235,0.14119912723813574,0.1418935120261936,0.14119912723813574
2022-12-21,0.02367111775281223,0.14879611550846916,0.1412010975482106,0.14189511234378563,0.1412010975482106
2022-12-22,0.02369685783484616,0.14906001639387922,0.14150834995371725,0.14216813918572915,0.14150834995371725
2022-12-23,0.023718392314051463,0.1493545216249268,0.1417656577587404,0.1424527839046793,0.1417656577587404
2022-12-26,0.02371964329856391,0.14935737050173148,0.14178061250919916,0.14245579065202796,0.14178061250919916
2022-12-27,0.023715139804312602,0.14927758139060976,0.14172677969639919,0.14237814901994997,0.14172677969639919
2022-12-28,0.023730012904401788,0.14948714192261703,0.14190460513565498,0.1425816794468004,0.14190460513565498
2022-12-29,0.02371610537114195,0.14935620820913587,0.14173832080172724,0.1424467462096237,0.14173832080172724
2022-12-30,0.023720596347971037,0.14939544060995158,0.141792006158051,0.14248649851682194,0.141792006158051
2023-01-03,0.02371820846604336,0.14934111608081713,0.14176346003535012,0.14243380631330396,0.14176346003535012
2023-01-04,0.023710939758384026,0.14927466666649625,0.1416765833848805,0.14236610735027894,0.1416765833848805
